,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
10,0.1703659141216574,0.3476676994885891,-18508.000356994384,0.2452086644294366,0.7545454545454546,Linear,0.7648633093404851,0.8393506241111295,0.10178992466805241,0.8086948278114068,0.06364400423304721,0.824022725961268,0.8916364846749868,0.03990174407302544
11,0.16950778116970308,0.3471174593395915,-18502.345497382583,0.24901054768901973,0.7480519480519481,Linear,0.7594003365910413,0.882736735576922,0.07273499164526899,0.8569310202347152,0.05040677405814655,0.8698338779058187,0.928854028490937,0.025627667047962186
12,0.16996468380110347,0.3474097690563589,-18506.2642351056,0.24698628039847398,0.7467532467532468,Linear,0.7186777218925007,0.8449458909171376,0.09965520022622729,0.8250022052449535,0.07145812518269923,0.8349740480810456,0.906890793357259,0.03398246188083798
13,0.17002580364310899,0.34701244339329385,-18453.18800770463,0.24671549426490352,0.7480519480519481,Linear,0.7510931449934419,0.8618474265493696,0.08749924657949848,0.8442043719060354,0.05865245380954551,0.8530258992277026,0.9115320882926087,0.03218567328071318
14,0.16987420921834356,0.3472519454092636,-18503.02882304069,0.2473871201527677,0.7506493506493507,Linear,0.7528702261228235,0.8649056277428355,0.08620198360263694,0.8392413681761803,0.058311799870734725,0.8520734979595078,0.9155990299512023,0.030726055762083895
15,0.1698870504295092,0.34759661843122663,-18486.47962538275,0.2473302282857765,0.7454545454545455,Linear,0.7533760646853589,0.8560491260880183,0.0904696136049358,0.8300385798889375,0.06005793055335472,0.843043852988478,0.9111026362130875,0.032400573304392256
16,0.1697718732067521,0.347111377313097,-18456.02967113624,0.24784051093380682,0.748051948051948,Linear,0.7092707234693296,0.8778635882603932,0.07570368920562644,0.8624503625190435,0.049463290122313076,0.8701569753897183,0.9249854683512762,0.02709854192015873
17,0.169853031665788,0.34736648430582456,-18481.183922663087,0.2474809454537966,0.7480519480519481,Linear,0.7088602815929421,0.8675122939294476,0.08236769208821293,0.8442212933974597,0.06428973899672379,0.8558667936634536,0.9145376423856073,0.031070495469126977
18,0.1700693536309792,0.3472384954298809,-18496.73340527516,0.2465225498389124,0.7454545454545455,Linear,0.725934911005184,0.8531203134522145,0.09413188933626758,0.83211325252142,0.05531839130928342,0.8426167829868173,0.9082635510896916,0.03344295891298135
19,0.16999370116184936,0.3474071635273537,-18491.977343838727,0.24685772151047666,0.7415584415584415,Linear,0.7558501823623058,0.8555421053602466,0.08988161531560539,0.827662942495033,0.06271737164062297,0.8416025239276399,0.9094017205945389,0.03309917890545757
20,0.16994840967385483,0.34728923509094456,-18499.898486464594,0.2470583815010013,0.7324675324675324,Linear,0.7103540129326497,0.8613717507718722,0.08794573607779574,0.8355846138923944,0.06092337732164095,0.8484781823321333,0.9149481524057608,0.03088804198185925
21,0.17014988885714752,0.3475091119080318,-18512.242258044535,0.2461657455378088,0.7428571428571429,Linear,0.7886170441100087,0.8537610947316793,0.09200804401265306,0.823748193069886,0.06722654742601036,0.8387546439007826,0.9069303729258239,0.033999630044481116
22,0.17029934377741943,0.34755583546827434,-18516.34730518994,0.24550359853815107,0.7532467532467532,Linear,0.7155843955612688,0.8478223195599784,0.0944656038376873,0.8173550653437276,0.07197930149371508,0.832588692451853,0.8928259522383035,0.03947655214380512
23,0.16975698710486292,0.34715396095800094,-18525.90988249958,0.24790646251094195,0.7389610389610389,Linear,0.7334928283762696,0.8650194988963918,0.08639036342207748,0.8418649780337801,0.06050814773423641,0.853442238465086,0.9180654576681601,0.02969862445472718
24,0.16997031292509726,0.3474422304584382,-18500.535314973044,0.24696134105518305,0.7428571428571429,Linear,0.7354531604293145,0.8569153992781948,0.08731169593793203,0.8317762754045828,0.06698955449237023,0.8443458373413888,0.9048563841904752,0.034747005921919524
25,0.16991656591883464,0.3471080490561044,-18465.74792714073,0.24719946248251795,0.7480519480519481,Linear,0.7400242686698756,0.8608193096692586,0.0880437809801463,0.8469063691320662,0.06241102144499354,0.8538628394006625,0.911365790713534,0.03222058068367754
26,0.16996020466032377,0.34746301851761746,-18499.19247267098,0.24700612484135293,0.7519480519480519,Linear,0.7871979764421625,0.8678959421775578,0.08169615662807936,0.8401693697605613,0.054661472427279215,0.8540326559690595,0.9153692182156732,0.030788154262088512
27,0.1698286952468991,0.34706105763213285,-18481.86817760315,0.24758876583682848,0.7558441558441559,Linear,0.7385379220262941,0.8487912073175633,0.09595766559500521,0.8312853397297801,0.06743232061493994,0.8400382735236717,0.9049876036375913,0.034741565503546575
28,0.1699998845244416,0.34736732579614965,-18497.154666935927,0.24683032666137575,0.7493506493506493,Linear,0.7480183682656681,0.8659963320848608,0.08267249441350989,0.8386501274668114,0.05952383289293968,0.8523232297758362,0.9128967120816643,0.03168201223356545
29,0.16992982171872248,0.3473046858582033,-18490.163449464388,0.24714073381632345,0.7441558441558442,Linear,0.726613946674737,0.8637732024771718,0.0837120436364448,0.8448445755304047,0.06377118384493345,0.8543088890037883,0.9105838810669468,0.032531371023085495
30,0.16967043985338465,0.34714250340693587,-18479.649917659535,0.248289902566249,0.7467532467532467,Linear,0.6812822480235557,0.8692829578068795,0.08208094177636244,0.8473634418682012,0.058131689396248964,0.8583231998375404,0.9219896741359692,0.02822638150346257
31,0.1700536232098203,0.3475909339543624,-18523.47047217974,0.2465922420989918,0.7519480519480519,Linear,0.7593508353796523,0.862971845564755,0.0851068341283801,0.8343178905404738,0.05930359827509884,0.8486448680526145,0.9087492103062681,0.03327383108876161
32,0.1699537727558368,0.34713972899915313,-18494.043994218035,0.24703462083365874,0.7519480519480519,Linear,0.7325452139746718,0.8559358787116453,0.09093055106368894,0.8314845626072233,0.06262733244743053,0.8437102206594345,0.9082851095665643,0.03338717358883377
33,0.17005865762952024,0.3470763019815615,-18480.973942864606,0.24656993754124773,0.7454545454545454,Linear,0.7313031526460092,0.8601471344257412,0.08691612050288239,0.8356741541361493,0.0708590911341217,0.8479106442809452,0.9091303422312971,0.03316201888712865
34,0.1701183285448627,0.3472643593578927,-18499.450729538854,0.24630557075098775,0.7402597402597403,Linear,0.6799806295664084,0.8408197108100862,0.10114141236212634,0.812975375405087,0.07391048554884345,0.8268975431075867,0.8958577582678549,0.038310015553141154
35,0.16998480536974922,0.34728219078127465,-18481.295193108723,0.24689713354213128,0.7545454545454546,Linear,0.8027428256908639,0.852676568384814,0.09356870720002362,0.8237777422034398,0.0641736940303566,0.8382271552941267,0.905410869081434,0.034488435493753467
36,0.17001926638167042,0.34713948255545113,-18478.243762478196,0.2467444570320018,0.7415584415584415,Linear,0.7872627584231557,0.8560413149095356,0.08961007828698356,0.8324935799917289,0.059682399566532034,0.8442674474506322,0.9034549428413209,0.0353440223420606
37,0.17003333115271874,0.3473196351342317,-18504.294966140253,0.2466821442895804,0.7441558441558441,Linear,0.7597352697172959,0.8552064657109373,0.09307218947236444,0.835594066924289,0.06438868259475516,0.8454002663176131,0.9093285145187477,0.03324829800840698
38,0.16994504583203318,0.34729786847149263,-18483.352872635984,0.247073284709042,0.7506493506493507,Linear,0.7596450732921423,0.857994318004748,0.08994609749293338,0.8408249593939954,0.05837013675205772,0.8494096386993716,0.9101553848031783,0.03276578431265854
39,0.169896574198744,0.34750972983147727,-18492.316633013445,0.24728803405615335,0.7389610389610389,Linear,0.7443790306636489,0.8713892425717465,0.08142938506839764,0.8505608945867703,0.05140896808555336,0.8609750685792585,0.9212879203893459,0.028537391489838793
40,0.1700491032725254,0.3472770821645644,-18483.156434665445,0.24661226728727606,0.7467532467532467,Linear,0.7361770449890215,0.8507982295199845,0.09298159037759633,0.8286948518649488,0.07378599687331162,0.8397465406924666,0.9039548104323574,0.0350820392710844
41,0.1695483064218232,0.34716609231526235,-18457.453898144875,0.2488310040911717,0.7506493506493507,Linear,0.7887754823565818,0.8962528283237553,0.06435152721631296,0.8781766753185481,0.04419370161126014,0.8872147518211518,0.9388850250793593,0.02192467067966128
42,0.16981820247009527,0.34738262244632534,-18497.08088039027,0.24763525317003943,0.7441558441558442,Linear,0.7747337928325086,0.8621453307164355,0.08733674160196497,0.8420530429966088,0.056547289794694505,0.8520991868565223,0.9170537884653323,0.030202003300172982
43,0.16978913096334947,0.3473639989755045,-18505.8161464046,0.24776405194717074,0.7506493506493507,Linear,0.7860487730879347,0.8709996758146133,0.07844898542481335,0.844603268755673,0.05493791898751419,0.857801472285143,0.9169557193371969,0.030134935068218575
44,0.16982624274296904,0.3473915376152616,-18480.849054186838,0.24759963144176114,0.7480519480519481,Linear,0.7649071919008292,0.8668312732612885,0.08306376141990907,0.8387007953049489,0.05612945723135422,0.8527660342831187,0.9172704436065479,0.03003639306121816
45,0.16952974923421116,0.34711178197604264,-18486.88054788948,0.24891322009367634,0.7363636363636363,Linear,0.7563360443633169,0.8925243483291022,0.06620657308904881,0.8750833621943341,0.04254025378130912,0.883803855261718,0.9361624683720772,0.0229265666684217
46,0.16969446897888824,0.34726294276072645,-18491.27065687978,0.24818344361978095,0.735064935064935,Linear,0.7171853452422934,0.8786606318070707,0.07349698678295574,0.8527533548784871,0.0535743687177006,0.8657069933427788,0.9238935678986488,0.027521957080410768
47,0.16994288452573408,0.34773991058424336,-18534.782815180293,0.247082860188248,0.735064935064935,Linear,0.7742331268279464,0.8571105702275879,0.0895253601290557,0.8218706863351842,0.06730847824180484,0.839490628281386,0.9094023948316409,0.033015982894370875
48,0.17001144484356873,0.3470887349287105,-18492.15399497179,0.2467791096749346,0.7480519480519481,Linear,0.7731101714822645,0.8472662477375644,0.0965576443982616,0.8257852277086842,0.06967531277880501,0.8365257377231244,0.8989839472591784,0.03695448184466162
49,0.16997914059007876,0.3473725611894969,-18473.79672186295,0.2469222308547904,0.7480519480519481,Linear,0.7772756455526684,0.8586958460034263,0.08753681579783755,0.8371011389363707,0.06532903975844732,0.8478984924698986,0.9065708709333278,0.03409449003217123
50,0.16972052311331048,0.3472378869222799,-18459.01799514133,0.24806801304777312,0.7467532467532467,Linear,0.7982395382395382,0.8658250239076417,0.08509596513688679,0.8423215082335831,0.056526463520305256,0.8540732660706125,0.9183247167079294,0.029629370572947872
51,0.16978248131243284,0.3473407571299707,-18492.655682216893,0.24779351264605715,0.7311688311688311,Linear,0.7647251773049646,0.8762157765189255,0.07714450440756426,0.8514360051590387,0.05670334075423139,0.8638258908389822,0.9259775589714939,0.02673885756178452
52,0.1697147125334902,0.34705738166875144,-18471.914678803492,0.24809375631529013,0.7467532467532467,Linear,0.8033445405285647,0.8795923014623278,0.07553031508965428,0.8678945094885367,0.05778062862991918,0.8737434054754323,0.928620341876429,0.02573054079087584
53,0.16978166648145385,0.34711277438363386,-18475.644194961562,0.24779712268369924,0.7480519480519481,Linear,0.754114516218382,0.8633987800134313,0.08538164144641941,0.8435960843084396,0.05977408896481371,0.8534974321609353,0.9119956612592857,0.03197175682265325
54,0.17006682022389247,0.3472968364195911,-18493.311381529336,0.24653377387823044,0.7402597402597402,Linear,0.7644538142189934,0.8509517358786947,0.09489517770543134,0.8314963387073742,0.05896855288938471,0.8412240372930344,0.9035593530870509,0.03523269033741437
55,0.16961966824808958,0.347104557010784,-18486.18854602961,0.24851484173889565,0.7532467532467532,Linear,0.7704599226153395,0.8709111046935017,0.08218192318234815,0.851391786252532,0.05834820432999628,0.8611514454730168,0.927482692329067,0.026150310109358112
56,0.16996264293145857,0.3473723974970878,-18474.33669752636,0.24699532229357932,0.7480519480519481,Linear,0.8100452912562952,0.8766139548586276,0.07680398415318028,0.8565656917415049,0.05362563897701555,0.8665898233000663,0.9179068650971823,0.029869614207637184
57,0.1700751954456149,0.34738273739586617,-18496.64141013129,0.24649666818826801,0.7363636363636363,Linear,0.7101645469444939,0.8555279215812999,0.09126850531286806,0.8316490384744314,0.06436858079852284,0.8435884800278656,0.9048132049038635,0.03478008340980209
58,0.16995307935656614,0.34738773002071965,-18510.962917187317,0.2470376928786994,0.7389610389610389,Linear,0.686903220292556,0.858353752100201,0.09054278703028729,0.8380300988982476,0.06229489946130592,0.8481919254992243,0.9130606071001383,0.031659095034283435
59,0.17003034326166155,0.34756417224202174,-18507.52425624625,0.24669538188052226,0.7428571428571429,Linear,0.72799669432267,0.8598339249613761,0.08909700695033118,0.8371877613495552,0.05664230016019278,0.8485108431554657,0.9109441684224819,0.03251168508693507
60,0.1697985376959383,0.34717396364447667,-18473.118906150077,0.24772237623820823,0.7415584415584415,Linear,0.7639781584084954,0.8709302187700805,0.08097645376683396,0.8541309670452667,0.056777098711752946,0.8625305929076736,0.9195814706110454,0.02912438587890643
61,0.17001480081835785,0.34728078129395346,-18500.814927988307,0.24676424132109584,0.738961038961039,Linear,0.7165665575559192,0.8581097586172846,0.08938077587943558,0.833903332482855,0.06762745337216305,0.8460065455500699,0.908363174188195,0.03350763220278924
62,0.17013842830206014,0.3473958019878987,-18506.17421249377,0.2462165205283659,0.7415584415584415,Linear,0.7043030631249838,0.8460118595416296,0.09536356427761856,0.8183282404211178,0.06429415269279348,0.8321700499813738,0.8958230294915147,0.0383132817407807
63,0.17001482219977723,0.34731947393098705,-18475.237859239092,0.24676414659258059,0.7493506493506493,Linear,0.7935551500105495,0.8575843281505706,0.08931595183755173,0.8304673460114389,0.06201682173165905,0.8440258370810048,0.9085943136257606,0.03332108059931473
64,0.1698468965019762,0.34752616722329355,-18522.66700230869,0.24750812676240122,0.7441558441558441,Linear,0.722614794874498,0.8558186621592868,0.09162057039089881,0.8286834298049759,0.06355786469821603,0.8422510459821311,0.9147978645165864,0.030949749768835102
65,0.16978226838903418,0.3469491717770311,-18494.77988875284,0.24779445598461916,0.7454545454545455,Linear,0.71372049868718,0.8610222560155948,0.08957904479073937,0.8388663604361255,0.06116249240301502,0.8499443082258601,0.915615598764153,0.03064657477465005
66,0.16976891187360407,0.34738831624512445,-18485.242752181817,0.2478536308622467,0.7441558441558442,Linear,0.7069734558460083,0.8712028606097943,0.0794923218705127,0.8408449075178759,0.048275099385242846,0.8560238840638351,0.9191538057743852,0.02933860127821203
67,0.1700930960538505,0.34788652312378293,-18514.150116332203,0.2464173611034715,0.7454545454545454,Linear,0.7773132258228382,0.8499595070457098,0.09376646437786833,0.8166246651035602,0.06573745248119435,0.833292086074635,0.9011745535854591,0.0362150643000398
68,0.16979684557946614,0.3470500992151627,-18474.732048763086,0.24772987301277433,0.7415584415584415,Linear,0.7640209053371123,0.868182941660633,0.08152412759144696,0.8516261781274388,0.06357644200118243,0.8599045598940359,0.9184098765820152,0.029569273214283796
69,0.17024957225919998,0.3475313364524317,-18499.660916792916,0.24572410691216415,0.7350649350649352,Linear,0.6485378560954634,0.8488290829602724,0.09363735575872088,0.8194963788021861,0.07038590797384925,0.8341627308812293,0.8984909557226649,0.037199976726782887
70,0.1698050723957316,0.34718263258168724,-18487.20943948838,0.24769342482025608,0.7428571428571429,Linear,0.7234400863609555,0.8618246163009253,0.08633295231423074,0.8392316642178759,0.05872677252134398,0.8505281402594005,0.916305802941021,0.030349662970405276
71,0.1695497589330783,0.3471462466890901,-18487.530909499652,0.24882456886663848,0.7415584415584415,Linear,0.691638562107496,0.8847297485742994,0.07223122724941754,0.8631819701419988,0.04995281896944022,0.8739558593581491,0.9345764682060687,0.023502353506393008
72,0.1705803436244989,0.34768881627286763,-18498.005174948827,0.2442586532040698,0.7428571428571428,Linear,0.7168368658102289,0.837556663365217,0.09931526996147733,0.8122710048510714,0.07719078846791108,0.8249138341081442,0.8815288157154461,0.04383819894704316
73,0.16955568524438452,0.34712049384153254,-18475.73749193942,0.2487983128608589,0.7558441558441558,Linear,0.858437959114363,0.8873005527542525,0.06985510194324249,0.8706017694340094,0.05485426733448569,0.8789511610941309,0.9334593917641019,0.023925599085912578
74,0.1698174142536134,0.34740550137735415,-18498.622783584666,0.24763874529447136,0.7506493506493507,Linear,0.7951149827590676,0.8670483737878111,0.08422020126592535,0.8425764993823852,0.05258280502055014,0.8548124365850981,0.919539517049393,0.029152992209995662
75,0.16992999117341723,0.34752325456030597,-18489.12611615161,0.2471399830620658,0.7493506493506493,Linear,0.7899772174797453,0.8580706785828303,0.08833052609194947,0.8352856116927212,0.06378832823283817,0.8466781451377756,0.9126617852513365,0.03183524296583015
76,0.17012229977437146,0.3473517293406403,-18518.342562285077,0.24628797656473145,0.7441558441558442,Linear,0.7300915115406388,0.8437225982960326,0.09934381442863213,0.8207828592964109,0.06692850703053116,0.8322527287962217,0.8993827521477626,0.036879250360093124
77,0.17008026651442207,0.3473957012266059,-18499.194337524823,0.24647420125984815,0.7454545454545455,Linear,0.7640047463347931,0.8578209839269726,0.09024976770556119,0.8344383018172059,0.06736639158208467,0.8461296428720892,0.9106376480839913,0.03255438806449466
78,0.16994574110833263,0.34712982659286357,-18506.10866067415,0.24707020434798888,0.7376623376623377,Linear,0.6821754571654796,0.8506100721769114,0.0962373508508266,0.8288303316962662,0.06794194750241972,0.8397202019365889,0.907442951845821,0.03372774728162257
79,0.16963317878018155,0.34709195511733004,-18480.174159216866,0.2484549845038698,0.7428571428571428,Linear,0.7752776961058322,0.8917475339000868,0.06552497154695729,0.8711145434739838,0.05167635976376087,0.8814310386870352,0.935746164662989,0.023096283660877816
80,0.16957496617212695,0.34713550225790063,-18482.235099237136,0.24871289039077862,0.7519480519480519,Linear,0.7424231020807621,0.8860384596695897,0.0682192950416725,0.8673966919898638,0.05337225362084018,0.8767175758297269,0.9295106360858039,0.025398081337707143
81,0.17010761225320042,0.34747662482392844,-18453.702617899184,0.2463530483473005,0.7285714285714285,Linear,0.7183573911074902,0.8643756810118434,0.08398702832467773,0.8408443076509775,0.05396267264081648,0.8526099943314105,0.9109420836727857,0.0324510814791221
82,0.16995532939086577,0.34731753928717274,-18506.347686783043,0.2470277242978197,0.7376623376623377,Linear,0.7398323662153449,0.8526034357364031,0.09615561987661753,0.8318880314963206,0.0655509957360354,0.8422457336163618,0.9101964069508119,0.032737850210708276
83,0.16958965155055372,0.34712326651774056,-18482.766639115907,0.2486478281014513,0.7402597402597402,Linear,0.7301997260549696,0.8768653799088736,0.0767312216683296,0.856262932594635,0.050884882083913625,0.8665641562517542,0.9267018958393034,0.0264344428033576
84,0.16956425776841927,0.3472896776264318,-18483.223923533144,0.248760333040196,0.7506493506493507,Linear,0.7572021746797077,0.880280775912813,0.07481501845572808,0.8611774767155699,0.05803807401208908,0.8707291263141914,0.9302991036933447,0.02513406561275253
85,0.16968039467750864,0.34708301253830376,-18492.106972444726,0.24824579858550452,0.7324675324675324,Linear,0.7778622637769261,0.8621636763236105,0.087304975387584,0.8420259336124076,0.060051864856790156,0.8520948049680089,0.9160883893664732,0.03042816248479179
86,0.16994310287811126,0.3474218542342715,-18490.40019315511,0.2470818927970697,0.7506493506493507,Linear,0.7450004142242801,0.85680509422992,0.08959097892103483,0.8257263604564709,0.057776412563304604,0.8412657273431956,0.9067562206144414,0.03401638704609416
87,0.1697579407970453,0.347203774716237,-18488.39560139685,0.24790223726083965,0.7480519480519481,Linear,0.7867692231080918,0.8764340314048261,0.0763736992339639,0.8568304509023129,0.052367862123366124,0.8666322411535695,0.9243168740879352,0.027368601743841436
88,0.16974185352315746,0.3472115096277181,-18468.494115874782,0.24797351052583574,0.7493506493506493,Linear,0.8017957898323583,0.8545485616888486,0.09344188160088064,0.8350595441947878,0.05977794407797334,0.8448040529418184,0.9143713582970431,0.03110595381701843
89,0.16980018222061197,0.34744466781968947,-18533.674799977856,0.24771509031495756,0.7480519480519481,Linear,0.7900600654822091,0.8675755370856618,0.08415323393202086,0.8437791359141149,0.0479483700991999,0.8556773364998883,0.920524301052113,0.028822845506991816
90,0.16966345418760526,0.3470902896503686,-18486.09328052989,0.24832085194970213,0.7454545454545455,Linear,0.7892375787323092,0.8789752112851444,0.0765775230887108,0.8602048134593578,0.048837238914347395,0.8695900123722512,0.9317803168241534,0.024559454505390575
91,0.1696898604455914,0.34713219112366794,-18494.546845550525,0.24820386132493102,0.7480519480519481,Linear,0.7817354686880815,0.8655733527519874,0.08588603335837383,0.8426519220012262,0.05743667791968145,0.8541126373766067,0.9247273752787626,0.02722731283590817
92,0.16979141600322575,0.34727827725261984,-18466.74657435559,0.24775392827713408,0.7428571428571429,Linear,0.7159487457830922,0.8728129752743279,0.07767042080167222,0.8433089811936285,0.05835728075900395,0.8580609782339782,0.9192447258598268,0.029289202843711587
93,0.17010187109775057,0.34726426239364694,-18495.949832448852,0.2463784840361945,0.7363636363636363,Linear,0.677706187370053,0.848340462614303,0.09630283152572376,0.8185699219052637,0.06649175709407007,0.8334551922597833,0.8993314313785362,0.03689688673713851
94,0.17046717588769628,0.34747827651313684,-18464.16474385137,0.24476003299970034,0.7480519480519481,Linear,0.7652392810453198,0.8394415719239618,0.10233588945411119,0.8092319486464339,0.06399945922177824,0.8243367602851978,0.8956649366409195,0.038444982614578856
95,0.17021059272511005,0.34749494252597535,-18507.0326693288,0.2458968023409848,0.7480519480519481,Linear,0.705326117283245,0.8486713714149366,0.09425544388138146,0.8228871975631075,0.07209300432519174,0.835779284489022,0.8991138466402097,0.03700483305931306
96,0.16999512412658224,0.3473923728875523,-18501.154580830313,0.24685141718923523,0.751948051948052,Linear,0.7130929003267584,0.8440218422022819,0.09856664139894106,0.818802989584912,0.06213921825254706,0.8314124158935969,0.8988673046996001,0.03704853542161449
97,0.16985989876071167,0.3471279194673077,-18481.26195465307,0.24745052138818657,0.7415584415584415,Linear,0.7897405436456901,0.8642794950326463,0.08302317202880156,0.8404718743666972,0.061183034831584424,0.852375684699672,0.9129845065583441,0.0316614587959351
98,0.1700593293207099,0.3474160630272133,-18503.522055115605,0.24656696167196798,0.7480519480519481,Linear,0.7889843932075553,0.8579448828137995,0.08956317280480393,0.8282061065915567,0.06438661802737483,0.8430754947026781,0.9093782180665537,0.033042008602037036
99,0.1697798697290315,0.3473852241796177,-18501.004003472925,0.24780508303872403,0.7363636363636364,Linear,0.7612598821751362,0.8643952695713714,0.08479735190835312,0.8439582927270406,0.062293696330320156,0.854176781149206,0.9173148387014993,0.030022032915983484
100,0.17000549612812504,0.3475282953858464,-18478.41339836941,0.24680546494029296,0.7415584415584415,Linear,0.7360497708965009,0.8551559354442186,0.09119593006920855,0.8326026560211047,0.060976889907729426,0.8438792957326617,0.9069149944242799,0.034056604421703565
101,0.17008060090304297,0.3473760973895809,-18513.920111553532,0.2464727197802044,0.7402597402597404,Linear,0.668856711023148,0.8479798095392869,0.09500310330072843,0.8228295965998993,0.07230293715605617,0.8354047030695931,0.8993396011267552,0.03685369394161898
102,0.17008078139748234,0.34726233005898727,-18492.665078503545,0.24647192011532032,0.7389610389610389,Linear,0.7349051678000529,0.8532583043230556,0.09322731842701279,0.8348256202929869,0.05825100213273677,0.8440419623080214,0.9049493941444584,0.034720649740270525
103,0.169519119257552,0.3473996079620377,-18507.641517463315,0.24896031527888987,0.7324675324675325,Linear,0.6990549574545475,0.879096266456305,0.07424220914953665,0.8548440371388875,0.049040654156142484,0.8669701517975962,0.924716560446788,0.02722595728971863
104,0.1698992033661331,0.34720876266513656,-18459.597452321912,0.24727638575916103,0.7441558441558442,Linear,0.7452404729075665,0.8609252600694641,0.0880086570990871,0.8401612736586034,0.06814906730615872,0.8505432668640338,0.9117467298962625,0.032142545254492824
105,0.1702426085342908,0.34773480537893275,-18521.80157136459,0.2457549590885038,0.7363636363636363,Linear,0.7435604160846261,0.8533407485426958,0.09201959067983831,0.8241267039991209,0.06156973569067691,0.8387337262709084,0.9041557316763826,0.035022794050724795
106,0.16988630882735983,0.3475766304596113,-18523.239902951103,0.24733351388947042,0.7454545454545454,Linear,0.7536152965592453,0.8661672582290914,0.08330527403144034,0.8344076595692097,0.05507625671805537,0.8502874588991506,0.9153470529979437,0.03077808239670635
107,0.16999084280204174,0.34743342075140177,-18497.863935568836,0.24687038522450577,0.7441558441558442,Linear,0.7408865273443384,0.8526238845862704,0.09366229063160034,0.8322025851060117,0.06384567715388562,0.8424132348461411,0.9069961399673506,0.03395375311458476
108,0.1701545372820858,0.34747988649453687,-18498.361269414014,0.24614515109621776,0.7532467532467532,Linear,0.7764264913414122,0.8551945103771048,0.0915745934854131,0.8261642674649806,0.060880651038769974,0.8406793889210428,0.906744544655068,0.034039871184852424
109,0.16996835124144766,0.34719302695232995,-18472.751338042584,0.24697003212363694,0.7415584415584415,Linear,0.7780871337265879,0.862122256361415,0.08518652972758528,0.8362876358424504,0.06908547362310093,0.8492049461019328,0.9092660748200523,0.033044418103426565
110,0.16992476615797109,0.3473622302940814,-18480.911656803346,0.24716313203765344,0.7467532467532467,Linear,0.7901589584468323,0.8583771416700251,0.08926524915201714,0.8352591307052115,0.0601528742856868,0.8468181361876184,0.9098033610128866,0.0328319831182922
111,0.17017226752075695,0.34747492777276967,-18476.92797483229,0.2460665988189294,0.7389610389610389,Linear,0.7029412083400086,0.8499453853458419,0.09511421245838396,0.8256253398425932,0.061809104612614775,0.8377853625942177,0.9021447115615002,0.03579970311083439
