,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
89,0.09640714437561423,0.24482411365887416,-2424.6892109876935,0.13743960826288673,0.9641025641025642,Linear,0.33333333333333337,0.6458498127002779,0.25445383475168254,0.556256486894547,0.08889179602997764,0.6010531497974124,0.6987406004116838,0.0871684007108923
90,0.09780401069784568,0.24968261347517867,-2419.6997972591307,0.12494176310927493,0.9538461538461538,Linear,0.2833333333333333,0.6787924394689943,0.22435070848578217,0.5539057612285442,0.10977715882585275,0.6163491003487692,0.7161990835387304,0.08339780640350726
91,0.09739965001332321,0.24723278240731897,-2458.3319116707135,0.12855960193962007,0.9487179487179487,Linear,0.175,0.6585716754779545,0.24291700708543668,0.5492068629786085,0.09815156252834921,0.6038892692282815,0.7066494890315461,0.08512463756696559
92,0.09699372672939192,0.2479593027566947,-2523.023151247909,0.1321914214387936,0.9589743589743591,Linear,0.3333333333333333,0.6375599523532199,0.26922662073347925,0.5500255635594814,0.15515424350162724,0.5937927579563506,0.711096200724921,0.08420323287284391
93,0.10202413548465106,0.2502928624560016,-2695.688286109218,0.08718405839909252,0.9487179487179487,Linear,0.13333333333333333,0.6046433193631526,0.29464939606039586,0.5020751558640082,0.13785579642386314,0.5533592376135804,0.6494012947426884,0.10760088237252918
94,0.09810804332167469,0.24778958774494705,-2535.5630113267143,0.12222156533960475,0.964102564102564,Linear,0.225,0.6289489616307605,0.27375434456638986,0.5148316880050673,0.10658161861880883,0.5718903248179139,0.6786285866746884,0.09513060195572529
95,0.0986302019541703,0.24932014421391094,-2522.903711941895,0.11754978133945279,0.9538461538461538,Linear,0.24,0.6513446367314187,0.24361109605699857,0.5418334457351158,0.12346438404812585,0.5965890412332673,0.6781440743639424,0.09634459993763186
96,0.0966482908554357,0.25073053283007385,-2483.1155544705716,0.1352820565228371,0.9589743589743589,Linear,0.25,0.666114035236676,0.23586602496988854,0.538752210822951,0.11374754947153827,0.6024331230298134,0.7010286045205266,0.08845656601796315
97,0.1000856889977344,0.2539732821834506,-2525.3209674637806,0.10452745314379988,0.9589743589743589,Linear,0.24166666666666664,0.652407088554782,0.25040121220439215,0.5313479623789517,0.14574149945323267,0.5918775254668669,0.686169140498502,0.0951245828966365
98,0.0965808511089786,0.24882149377235815,-2409.55501069177,0.13588544390143278,0.9589743589743589,Linear,0.26666666666666666,0.681147135835766,0.21984331215578123,0.5682307364324284,0.11715209953399475,0.6246889361340973,0.709431409916139,0.08476109966925349
99,0.09622444444539387,0.2478517975796521,-2364.510453068227,0.1390742352856232,0.9692307692307691,Linear,0.2,0.6795226475118491,0.22847519297930727,0.5689656733336387,0.11669459494214898,0.6242441604227439,0.7324078190845162,0.07682156437746336
100,0.09644938078986286,0.2455030192210462,-2372.25408122749,0.13706171658010952,0.9435897435897436,Linear,0.375,0.6707008809390705,0.22868449049259862,0.5472359432775988,0.14447905141962802,0.6089684121083347,0.6931005340607349,0.08956697302005844
101,0.09549798962165189,0.24653606508928544,-2480.977248188599,0.1455738693262793,0.9384615384615385,Linear,0.30666666666666664,0.6753293796035558,0.22707512195140708,0.5340816737548151,0.09452480241672682,0.6047055266791854,0.7098085081319114,0.08377218388830673
102,0.09507614755606209,0.24468877469917416,-2476.333377392706,0.14934811510135051,0.9641025641025642,Linear,0.10833333333333332,0.6374274193003577,0.2578693986219364,0.5270228537601179,0.10860001116407311,0.5822251365302378,0.6870458437456837,0.09146589616431974
103,0.09845444703086237,0.2509195990317561,-2670.193028304711,0.11912227097681369,0.9538461538461538,Linear,0.27999999999999997,0.6314421330566875,0.2722551866607573,0.5157937119733247,0.12404468537146807,0.5736179225150061,0.6725524520760258,0.09880944516635606
